underlying_symbol,datetime,trading_date,dominant_id,open,close,high,low,total_turnover,volume,open_interest
CJ,2023-10-24 10:55:00,2023-10-24,CJ2401,4653.6790310968945,4646.590411095224,4657.223341097731,4646.590411095224,0,604.0,65554.0
CJ,2023-10-24 11:00:00,2023-10-24,CJ2401,4646.590411095224,4637.729636093136,4648.362566095641,4635.957481092718,0,1162.0,65675.0
CJ,2023-10-24 11:05:00,2023-10-24,CJ2401,4635.957481092718,4646.590411095224,4646.590411095224,4634.1853260923,0,665.0,65737.0
CJ,2023-10-24 11:10:00,2023-10-24,CJ2401,4646.590411095224,4644.818256094806,4651.906876096477,4641.273946093971,0,886.0,65764.0
CJ,2023-10-24 11:15:00,2023-10-24,CJ2401,4644.818256094806,4643.046101094388,4648.362566095641,4641.273946093971,0,405.0,65835.0
CJ,2023-10-24 11:20:00,2023-10-24,CJ2401,4643.046101094388,4648.362566095641,4648.362566095641,4635.957481092718,0,461.0,65836.0
CJ,2023-10-24 11:25:00,2023-10-24,CJ2401,4648.362566095641,4650.134721096059,4650.134721096059,4643.046101094388,0,294.0,65818.0
CJ,2023-10-24 11:30:00,2023-10-24,CJ2401,4648.362566095641,4639.501791093553,4648.362566095641,4639.501791093553,0,463.0,65834.0
CJ,2023-10-24 13:35:00,2023-10-24,CJ2401,4641.273946093971,4630.641016091465,4641.273946093971,4628.868861091047,0,1152.0,65930.0
CJ,2023-10-24 13:40:00,2023-10-24,CJ2401,4630.641016091465,4635.957481092718,4643.046101094388,4628.868861091047,0,671.0,66007.0
CJ,2023-10-24 13:45:00,2023-10-24,CJ2401,4635.957481092718,4634.1853260923,4639.501791093553,4632.413171091883,0,449.0,65989.0
CJ,2023-10-24 13:50:00,2023-10-24,CJ2401,4634.1853260923,4650.134721096059,4653.6790310968945,4634.1853260923,0,1045.0,65905.0
CJ,2023-10-24 13:55:00,2023-10-24,CJ2401,4650.134721096059,4648.362566095641,4658.995496098148,4648.362566095641,0,1065.0,65759.0
CJ,2023-10-24 14:00:00,2023-10-24,CJ2401,4650.134721096059,4639.501791093553,4650.134721096059,4637.729636093136,0,669.0,65800.0
CJ,2023-10-24 14:05:00,2023-10-24,CJ2401,4637.729636093136,4651.906876096477,4653.6790310968945,4635.957481092718,0,557.0,65787.0
CJ,2023-10-24 14:10:00,2023-10-24,CJ2401,4653.6790310968945,4648.362566095641,4655.4511860973125,4646.590411095224,0,361.0,65723.0
CJ,2023-10-24 14:15:00,2023-10-24,CJ2401,4646.590411095224,4651.906876096477,4660.767651098566,4646.590411095224,0,808.0,65675.0
CJ,2023-10-24 14:20:00,2023-10-24,CJ2401,4650.134721096059,4655.4511860973125,4657.223341097731,4650.134721096059,0,324.0,65683.0
CJ,2023-10-24 14:25:00,2023-10-24,CJ2401,4653.6790310968945,4666.084116099819,4673.17273610149,4651.906876096477,0,1250.0,65534.0
CJ,2023-10-24 14:30:00,2023-10-24,CJ2401,4664.311961099401,4653.6790310968945,4667.856271100237,4651.906876096477,0,953.0,65597.0
CJ,2023-10-24 14:35:00,2023-10-24,CJ2401,4651.906876096477,4657.223341097731,4660.767651098566,4650.134721096059,0,505.0,65590.0
CJ,2023-10-24 14:40:00,2023-10-24,CJ2401,4657.223341097731,4666.084116099819,4666.084116099819,4655.4511860973125,0,546.0,65578.0
CJ,2023-10-24 14:45:00,2023-10-24,CJ2401,4664.311961099401,4678.489201102742,4690.894286105667,4660.767651098566,0,2726.0,64921.0
CJ,2023-10-24 14:50:00,2023-10-24,CJ2401,4678.489201102742,4689.122131105249,4692.666441106085,4674.944891101907,0,1470.0,64756.0
CJ,2023-10-24 14:55:00,2023-10-24,CJ2401,4689.122131105249,4683.8056661039955,4696.21075110692,4676.717046102325,0,1590.0,64306.0
CJ,2023-10-24 15:00:00,2023-10-24,CJ2401,4682.033511103578,4683.8056661039955,4690.894286105667,4674.944891101907,0,1425.0,63876.0
CJ,2023-10-25 09:05:00,2023-10-25,CJ2401,4710.387991110261,4768.869106124046,4811.4008261340705,4706.843681109426,0,15191.0,63179.0
CJ,2023-10-25 09:10:00,2023-10-25,CJ2401,4768.869106124046,4772.413416124881,4790.134966129058,4767.096951123628,0,4750.0,63460.0
CJ,2023-10-25 09:15:00,2023-10-25,CJ2401,4772.413416124881,4745.831091118615,4774.185571125299,4745.831091118615,0,3488.0,63529.0
CJ,2023-10-25 09:20:00,2023-10-25,CJ2401,4749.3754011194505,4747.603246119033,4765.32479612321,4740.514626117362,0,2690.0,63734.0
CJ,2023-10-25 09:25:00,2023-10-25,CJ2401,4749.3754011194505,4733.426006115692,4754.691866120704,4733.426006115692,0,1982.0,63762.0
CJ,2023-10-25 09:30:00,2023-10-25,CJ2401,4736.970316116527,4736.970316116527,4747.603246119033,4724.565231113603,0,2244.0,63841.0
CJ,2023-10-25 09:35:00,2023-10-25,CJ2401,4736.970316116527,4749.3754011194505,4751.147556119869,4728.109541114439,0,2235.0,64010.0
CJ,2023-10-25 09:40:00,2023-10-25,CJ2401,4749.3754011194505,4747.603246119033,4751.147556119869,4740.514626117362,0,1637.0,64037.0
CJ,2023-10-25 09:45:00,2023-10-25,CJ2401,4747.603246119033,4744.058936118197,4752.919711120287,4738.742471116945,0,1725.0,64126.0
CJ,2023-10-25 09:50:00,2023-10-25,CJ2401,4742.28678111778,4742.28678111778,4745.831091118615,4736.970316116527,0,707.0,64101.0
CJ,2023-10-25 09:55:00,2023-10-25,CJ2401,4744.058936118197,4751.147556119869,4758.23617612154,4742.28678111778,0,1478.0,64351.0
CJ,2023-10-25 10:00:00,2023-10-25,CJ2401,4751.147556119869,4747.603246119033,4760.008331121957,4747.603246119033,0,1214.0,64379.0
CJ,2023-10-25 10:05:00,2023-10-25,CJ2401,4749.3754011194505,4767.096951123628,4768.869106124046,4745.831091118615,0,1294.0,64500.0
CJ,2023-10-25 10:10:00,2023-10-25,CJ2401,4767.096951123628,4761.780486122375,4768.869106124046,4756.464021121122,0,915.0,64550.0
CJ,2023-10-25 10:15:00,2023-10-25,CJ2401,4761.780486122375,4754.691866120704,4761.780486122375,4751.147556119869,0,651.0,64541.0
CJ,2023-10-25 10:35:00,2023-10-25,CJ2401,4758.23617612154,4760.008331121957,4760.008331121957,4745.831091118615,0,1012.0,64554.0
CJ,2023-10-25 10:40:00,2023-10-25,CJ2401,4760.008331121957,4760.008331121957,4761.780486122375,4754.691866120704,0,484.0,64593.0
CJ,2023-10-25 10:45:00,2023-10-25,CJ2401,4758.23617612154,4751.147556119869,4758.23617612154,4744.058936118197,0,909.0,64568.0
CJ,2023-10-25 10:50:00,2023-10-25,CJ2401,4751.147556119869,4761.780486122375,4768.869106124046,4751.147556119869,0,1039.0,64490.0
CJ,2023-10-25 10:55:00,2023-10-25,CJ2401,4763.552641122793,4765.32479612321,4774.185571125299,4760.008331121957,0,1159.0,64605.0
CJ,2023-10-25 11:00:00,2023-10-25,CJ2401,4763.552641122793,4768.869106124046,4772.413416124881,4760.008331121957,0,632.0,64643.0
CJ,2023-10-25 11:05:00,2023-10-25,CJ2401,4768.869106124046,4790.134966129058,4790.134966129058,4765.32479612321,0,1726.0,64550.0
CJ,2023-10-25 11:10:00,2023-10-25,CJ2401,4790.134966129058,4774.185571125299,4791.907121129476,4772.413416124881,0,1512.0,64413.0
CJ,2023-10-25 11:15:00,2023-10-25,CJ2401,4774.185571125299,4781.2741911269695,4781.2741911269695,4774.185571125299,0,560.0,64447.0
CJ,2023-10-25 11:20:00,2023-10-25,CJ2401,4781.2741911269695,4772.413416124881,4788.362811128641,4768.869106124046,0,1267.0,64287.0
CJ,2023-10-25 11:25:00,2023-10-25,CJ2401,4772.413416124881,4765.32479612321,4774.185571125299,4763.552641122793,0,616.0,64206.0
CJ,2023-10-25 11:30:00,2023-10-25,CJ2401,4765.32479612321,4768.869106124046,4770.641261124463,4761.780486122375,0,613.0,64080.0
CJ,2023-10-25 13:35:00,2023-10-25,CJ2401,4768.869106124046,4763.552641122793,4775.957726125716,4758.23617612154,0,1373.0,64097.0
CJ,2023-10-25 13:40:00,2023-10-25,CJ2401,4765.32479612321,4774.185571125299,4775.957726125716,4756.464021121122,0,867.0,64234.0
CJ,2023-10-25 13:45:00,2023-10-25,CJ2401,4774.185571125299,4791.907121129476,4795.451431130311,4774.185571125299,0,3685.0,64307.0
CJ,2023-10-25 13:50:00,2023-10-25,CJ2401,4791.907121129476,4786.590656128223,4793.679276129894,4781.2741911269695,0,1981.0,64626.0
CJ,2023-10-25 13:55:00,2023-10-25,CJ2401,4788.362811128641,4783.046346127388,4788.362811128641,4781.2741911269695,0,950.0,64676.0
CJ,2023-10-25 14:00:00,2023-10-25,CJ2401,4783.046346127388,4783.046346127388,4784.818501127805,4779.5020361265515,0,534.0,64665.0
CJ,2023-10-25 14:05:00,2023-10-25,CJ2401,4783.046346127388,4779.5020361265515,4791.907121129476,4779.5020361265515,0,1251.0,64804.0
CJ,2023-10-25 14:10:00,2023-10-25,CJ2401,4779.5020361265515,4774.185571125299,4779.5020361265515,4772.413416124881,0,866.0,64790.0
CJ,2023-10-25 14:15:00,2023-10-25,CJ2401,4774.185571125299,4763.552641122793,4774.185571125299,4758.23617612154,0,1576.0,64681.0
CJ,2023-10-25 14:20:00,2023-10-25,CJ2401,4763.552641122793,4770.641261124463,4772.413416124881,4760.008331121957,0,797.0,64775.0
CJ,2023-10-25 14:25:00,2023-10-25,CJ2401,4772.413416124881,4774.185571125299,4779.5020361265515,4768.869106124046,0,670.0,64701.0
CJ,2023-10-25 14:30:00,2023-10-25,CJ2401,4774.185571125299,4775.957726125716,4779.5020361265515,4772.413416124881,0,586.0,64818.0
CJ,2023-10-25 14:35:00,2023-10-25,CJ2401,4775.957726125716,4774.185571125299,4779.5020361265515,4770.641261124463,0,430.0,64839.0
CJ,2023-10-25 14:40:00,2023-10-25,CJ2401,4775.957726125716,4770.641261124463,4781.2741911269695,4765.32479612321,0,882.0,64755.0
CJ,2023-10-25 14:45:00,2023-10-25,CJ2401,4770.641261124463,4768.869106124046,4772.413416124881,4760.008331121957,0,2930.0,64692.0
CJ,2023-10-25 14:50:00,2023-10-25,CJ2401,4767.096951123628,4781.2741911269695,4786.590656128223,4767.096951123628,0,1305.0,64485.0
CJ,2023-10-25 14:55:00,2023-10-25,CJ2401,4783.046346127388,4775.957726125716,4788.362811128641,4775.957726125716,0,1164.0,64403.0
CJ,2023-10-25 15:00:00,2023-10-25,CJ2401,4777.729881126134,4775.957726125716,4783.046346127388,4774.185571125299,0,1506.0,63812.0
CJ,2023-10-26 09:05:00,2023-10-26,CJ2401,4765.32479612321,4736.970316116527,4765.32479612321,4736.970316116527,0,5129.0,64185.0
CJ,2023-10-26 09:10:00,2023-10-26,CJ2401,4736.970316116527,4736.970316116527,4761.780486122375,4733.426006115692,0,2692.0,64672.0
CJ,2023-10-26 09:15:00,2023-10-26,CJ2401,4735.198161116109,4735.198161116109,4745.831091118615,4735.198161116109,0,1426.0,64958.0
CJ,2023-10-26 09:20:00,2023-10-26,CJ2401,4736.970316116527,4726.337386114021,4742.28678111778,4710.387991110261,0,4528.0,65583.0
CJ,2023-10-26 09:25:00,2023-10-26,CJ2401,4724.565231113603,4735.198161116109,4736.970316116527,4719.24876611235,0,1855.0,65851.0
CJ,2023-10-26 09:30:00,2023-10-26,CJ2401,4735.198161116109,4729.881696114856,4735.198161116109,4719.24876611235,0,1155.0,66082.0
CJ,2023-10-26 09:35:00,2023-10-26,CJ2401,4728.109541114439,4726.337386114021,4733.426006115692,4722.793076113186,0,494.0,66247.0
CJ,2023-10-26 09:40:00,2023-10-26,CJ2401,4726.337386114021,4712.160146110679,4726.337386114021,4710.387991110261,0,1846.0,66485.0
CJ,2023-10-26 09:45:00,2023-10-26,CJ2401,4712.160146110679,4721.020921112768,4722.793076113186,4710.387991110261,0,1195.0,66587.0
CJ,2023-10-26 09:50:00,2023-10-26,CJ2401,4721.020921112768,4733.426006115692,4738.742471116945,4719.24876611235,0,1928.0,66747.0
CJ,2023-10-26 09:55:00,2023-10-26,CJ2401,4731.653851115274,4736.970316116527,4738.742471116945,4729.881696114856,0,858.0,66820.0
CJ,2023-10-26 10:00:00,2023-10-26,CJ2401,4735.198161116109,4745.831091118615,4752.919711120287,4728.109541114439,0,1924.0,66713.0
CJ,2023-10-26 10:05:00,2023-10-26,CJ2401,4747.603246119033,4742.28678111778,4754.691866120704,4740.514626117362,0,1752.0,66602.0
CJ,2023-10-26 10:10:00,2023-10-26,CJ2401,4742.28678111778,4735.198161116109,4744.058936118197,4735.198161116109,0,883.0,66532.0
CJ,2023-10-26 10:15:00,2023-10-26,CJ2401,4735.198161116109,4744.058936118197,4749.3754011194505,4729.881696114856,0,912.0,66429.0
CJ,2023-10-26 10:35:00,2023-10-26,CJ2401,4742.28678111778,4742.28678111778,4745.831091118615,4735.198161116109,0,608.0,66391.0
CJ,2023-10-26 10:40:00,2023-10-26,CJ2401,4740.514626117362,4747.603246119033,4749.3754011194505,4740.514626117362,0,530.0,66402.0
CJ,2023-10-26 10:45:00,2023-10-26,CJ2401,4747.603246119033,4740.514626117362,4752.919711120287,4738.742471116945,0,751.0,66575.0
CJ,2023-10-26 10:50:00,2023-10-26,CJ2401,4740.514626117362,4742.28678111778,4747.603246119033,4736.970316116527,0,393.0,66544.0
CJ,2023-10-26 10:55:00,2023-10-26,CJ2401,4744.058936118197,4740.514626117362,4744.058936118197,4738.742471116945,0,243.0,66580.0
CJ,2023-10-26 11:00:00,2023-10-26,CJ2401,4742.28678111778,4736.970316116527,4744.058936118197,4731.653851115274,0,632.0,66576.0
CJ,2023-10-26 11:05:00,2023-10-26,CJ2401,4735.198161116109,4738.742471116945,4742.28678111778,4735.198161116109,0,245.0,66562.0
CJ,2023-10-26 11:10:00,2023-10-26,CJ2401,4740.514626117362,4731.653851115274,4742.28678111778,4731.653851115274,0,259.0,66582.0
CJ,2023-10-26 11:15:00,2023-10-26,CJ2401,4733.426006115692,4721.020921112768,4733.426006115692,4721.020921112768,0,1432.0,66411.0
CJ,2023-10-26 11:20:00,2023-10-26,CJ2401,4722.793076113186,4724.565231113603,4731.653851115274,4722.793076113186,0,1166.0,66469.0
CJ,2023-10-26 11:25:00,2023-10-26,CJ2401,4724.565231113603,4717.4766111119325,4728.109541114439,4717.4766111119325,0,1431.0,66505.0
CJ,2023-10-26 11:30:00,2023-10-26,CJ2401,4717.4766111119325,4721.020921112768,4724.565231113603,4710.387991110261,0,1849.0,66634.0
CJ,2023-10-26 13:35:00,2023-10-26,CJ2401,4717.4766111119325,4721.020921112768,4729.881696114856,4706.843681109426,0,1685.0,66849.0
CJ,2023-10-26 13:40:00,2023-10-26,CJ2401,4721.020921112768,4726.337386114021,4728.109541114439,4715.704456111514,0,815.0,66975.0
CJ,2023-10-26 13:45:00,2023-10-26,CJ2401,4726.337386114021,4729.881696114856,4729.881696114856,4722.793076113186,0,496.0,66927.0
CJ,2023-10-26 13:50:00,2023-10-26,CJ2401,4729.881696114856,4740.514626117362,4742.28678111778,4728.109541114439,0,1147.0,66839.0
CJ,2023-10-26 13:55:00,2023-10-26,CJ2401,4738.742471116945,4735.198161116109,4742.28678111778,4729.881696114856,0,691.0,66977.0
CJ,2023-10-26 14:00:00,2023-10-26,CJ2401,4735.198161116109,4724.565231113603,4735.198161116109,4724.565231113603,0,539.0,66954.0
CJ,2023-10-26 14:05:00,2023-10-26,CJ2401,4726.337386114021,4726.337386114021,4726.337386114021,4717.4766111119325,0,986.0,66925.0
CJ,2023-10-26 14:10:00,2023-10-26,CJ2401,4724.565231113603,4724.565231113603,4728.109541114439,4722.793076113186,0,207.0,66910.0
CJ,2023-10-26 14:15:00,2023-10-26,CJ2401,4724.565231113603,4726.337386114021,4729.881696114856,4724.565231113603,0,475.0,66824.0
CJ,2023-10-26 14:20:00,2023-10-26,CJ2401,4728.109541114439,4731.653851115274,4736.970316116527,4724.565231113603,0,579.0,66917.0
CJ,2023-10-26 14:25:00,2023-10-26,CJ2401,4731.653851115274,4736.970316116527,4736.970316116527,4728.109541114439,0,419.0,66877.0
CJ,2023-10-26 14:30:00,2023-10-26,CJ2401,4736.970316116527,4736.970316116527,4744.058936118197,4735.198161116109,0,1180.0,66613.0
CJ,2023-10-26 14:35:00,2023-10-26,CJ2401,4738.742471116945,4744.058936118197,4752.919711120287,4736.970316116527,0,1356.0,66591.0
CJ,2023-10-26 14:40:00,2023-10-26,CJ2401,4744.058936118197,4749.3754011194505,4751.147556119869,4744.058936118197,0,461.0,66572.0
CJ,2023-10-26 14:45:00,2023-10-26,CJ2401,4747.603246119033,4742.28678111778,4758.23617612154,4742.28678111778,0,1589.0,66284.0
CJ,2023-10-26 14:50:00,2023-10-26,CJ2401,4744.058936118197,4756.464021121122,4761.780486122375,4742.28678111778,0,1309.0,65934.0
CJ,2023-10-26 14:55:00,2023-10-26,CJ2401,4756.464021121122,4760.008331121957,4760.008331121957,4749.3754011194505,0,833.0,65944.0
CJ,2023-10-26 15:00:00,2023-10-26,CJ2401,4760.008331121957,4744.058936118197,4761.780486122375,4744.058936118197,0,1833.0,65622.0
CJ,2023-10-27 09:05:00,2023-10-27,CJ2401,4752.919711120287,4752.919711120287,4774.185571125299,4749.3754011194505,0,5694.0,66486.0
CJ,2023-10-27 09:10:00,2023-10-27,CJ2401,4754.691866120704,4767.096951123628,4770.641261124463,4751.147556119869,0,2199.0,66601.0
CJ,2023-10-27 09:15:00,2023-10-27,CJ2401,4765.32479612321,4756.464021121122,4768.869106124046,4751.147556119869,0,1370.0,66802.0
CJ,2023-10-27 09:20:00,2023-10-27,CJ2401,4756.464021121122,4747.603246119033,4760.008331121957,4744.058936118197,0,1349.0,66860.0
CJ,2023-10-27 09:25:00,2023-10-27,CJ2401,4749.3754011194505,4747.603246119033,4752.919711120287,4740.514626117362,0,1370.0,67141.0
CJ,2023-10-27 09:30:00,2023-10-27,CJ2401,4745.831091118615,4731.653851115274,4747.603246119033,4729.881696114856,0,2381.0,67833.0
CJ,2023-10-27 09:35:00,2023-10-27,CJ2401,4733.426006115692,4736.970316116527,4738.742471116945,4729.881696114856,0,1119.0,67914.0
CJ,2023-10-27 09:40:00,2023-10-27,CJ2401,4736.970316116527,4733.426006115692,4736.970316116527,4733.426006115692,0,422.0,67911.0
CJ,2023-10-27 09:45:00,2023-10-27,CJ2401,4735.198161116109,4717.4766111119325,4735.198161116109,4715.704456111514,0,1984.0,68265.0
CJ,2023-10-27 09:50:00,2023-10-27,CJ2401,4717.4766111119325,4726.337386114021,4729.881696114856,4712.160146110679,0,1471.0,68313.0
CJ,2023-10-27 09:55:00,2023-10-27,CJ2401,4728.109541114439,4733.426006115692,4738.742471116945,4728.109541114439,0,1080.0,68047.0
CJ,2023-10-27 10:00:00,2023-10-27,CJ2401,4733.426006115692,4722.793076113186,4733.426006115692,4722.793076113186,0,591.0,68173.0
CJ,2023-10-27 10:05:00,2023-10-27,CJ2401,4724.565231113603,4726.337386114021,4726.337386114021,4719.24876611235,0,537.0,68307.0
CJ,2023-10-27 10:10:00,2023-10-27,CJ2401,4726.337386114021,4710.387991110261,4726.337386114021,4710.387991110261,0,1262.0,68637.0
CJ,2023-10-27 10:15:00,2023-10-27,CJ2401,4710.387991110261,4717.4766111119325,4722.793076113186,4710.387991110261,0,1041.0,68622.0
CJ,2023-10-27 10:35:00,2023-10-27,CJ2401,4717.4766111119325,4722.793076113186,4724.565231113603,4712.160146110679,0,678.0,68582.0
CJ,2023-10-27 10:40:00,2023-10-27,CJ2401,4722.793076113186,4726.337386114021,4726.337386114021,4717.4766111119325,0,354.0,68581.0
CJ,2023-10-27 10:45:00,2023-10-27,CJ2401,4724.565231113603,4721.020921112768,4726.337386114021,4721.020921112768,0,972.0,68631.0
CJ,2023-10-27 10:50:00,2023-10-27,CJ2401,4721.020921112768,4710.387991110261,4721.020921112768,4706.843681109426,0,1531.0,68829.0
CJ,2023-10-27 10:55:00,2023-10-27,CJ2401,4710.387991110261,4717.4766111119325,4719.24876611235,4710.387991110261,0,574.0,68822.0
CJ,2023-10-27 11:00:00,2023-10-27,CJ2401,4715.704456111514,4713.932301111096,4719.24876611235,4713.932301111096,0,207.0,68883.0
CJ,2023-10-27 11:05:00,2023-10-27,CJ2401,4712.160146110679,4708.615836109843,4712.160146110679,4701.527216108173,0,2285.0,69098.0
CJ,2023-10-27 11:10:00,2023-10-27,CJ2401,4708.615836109843,4710.387991110261,4713.932301111096,4708.615836109843,0,371.0,69157.0
CJ,2023-10-27 11:15:00,2023-10-27,CJ2401,4708.615836109843,4715.704456111514,4715.704456111514,4705.071526109008,0,385.0,69120.0
CJ,2023-10-27 11:20:00,2023-10-27,CJ2401,4713.932301111096,4717.4766111119325,4719.24876611235,4710.387991110261,0,393.0,69041.0
CJ,2023-10-27 11:25:00,2023-10-27,CJ2401,4717.4766111119325,4719.24876611235,4724.565231113603,4715.704456111514,0,610.0,68994.0
CJ,2023-10-27 11:30:00,2023-10-27,CJ2401,4719.24876611235,4717.4766111119325,4721.020921112768,4715.704456111514,0,537.0,68826.0
CJ,2023-10-27 13:35:00,2023-10-27,CJ2401,4719.24876611235,4728.109541114439,4729.881696114856,4713.932301111096,0,1224.0,68734.0
CJ,2023-10-27 13:40:00,2023-10-27,CJ2401,4729.881696114856,4726.337386114021,4729.881696114856,4719.24876611235,0,621.0,68702.0
CJ,2023-10-27 13:45:00,2023-10-27,CJ2401,4726.337386114021,4719.24876611235,4728.109541114439,4717.4766111119325,0,514.0,68580.0
CJ,2023-10-27 13:50:00,2023-10-27,CJ2401,4719.24876611235,4717.4766111119325,4722.793076113186,4715.704456111514,0,451.0,68579.0
CJ,2023-10-27 13:55:00,2023-10-27,CJ2401,4717.4766111119325,4708.615836109843,4721.020921112768,4703.299371108591,0,2402.0,68880.0
CJ,2023-10-27 14:00:00,2023-10-27,CJ2401,4708.615836109843,4722.793076113186,4722.793076113186,4705.071526109008,0,1115.0,68606.0
CJ,2023-10-27 14:05:00,2023-10-27,CJ2401,4722.793076113186,4724.565231113603,4728.109541114439,4719.24876611235,0,1116.0,68450.0
CJ,2023-10-27 14:10:00,2023-10-27,CJ2401,4724.565231113603,4744.058936118197,4744.058936118197,4722.793076113186,0,2024.0,68005.0
CJ,2023-10-27 14:15:00,2023-10-27,CJ2401,4744.058936118197,4744.058936118197,4751.147556119869,4736.970316116527,0,2190.0,67826.0
CJ,2023-10-27 14:20:00,2023-10-27,CJ2401,4745.831091118615,4736.970316116527,4745.831091118615,4735.198161116109,0,907.0,67938.0
CJ,2023-10-27 14:25:00,2023-10-27,CJ2401,4733.426006115692,4728.109541114439,4738.742471116945,4722.793076113186,0,1461.0,68181.0
CJ,2023-10-27 14:30:00,2023-10-27,CJ2401,4728.109541114439,4733.426006115692,4733.426006115692,4726.337386114021,0,458.0,68144.0
CJ,2023-10-27 14:35:00,2023-10-27,CJ2401,4731.653851115274,4726.337386114021,4731.653851115274,4721.020921112768,0,812.0,68175.0
CJ,2023-10-27 14:40:00,2023-10-27,CJ2401,4724.565231113603,4726.337386114021,4731.653851115274,4722.793076113186,0,489.0,68120.0
CJ,2023-10-27 14:45:00,2023-10-27,CJ2401,4726.337386114021,4728.109541114439,4729.881696114856,4722.793076113186,0,399.0,68076.0
CJ,2023-10-27 14:50:00,2023-10-27,CJ2401,4728.109541114439,4719.24876611235,4731.653851115274,4719.24876611235,0,775.0,68035.0
CJ,2023-10-27 14:55:00,2023-10-27,CJ2401,4721.020921112768,4717.4766111119325,4724.565231113603,4715.704456111514,0,814.0,67894.0
CJ,2023-10-27 15:00:00,2023-10-27,CJ2401,4715.704456111514,4738.742471116945,4740.514626117362,4713.932301111096,0,2172.0,67069.0
CJ,2023-10-30 09:05:00,2023-10-30,CJ2401,4758.23617612154,4756.464021121122,4779.5020361265515,4738.742471116945,0,7971.0,67705.0
CJ,2023-10-30 09:10:00,2023-10-30,CJ2401,4754.691866120704,4728.109541114439,4760.008331121957,4726.337386114021,0,3251.0,68276.0
CJ,2023-10-30 09:15:00,2023-10-30,CJ2401,4728.109541114439,4722.793076113186,4728.109541114439,4703.299371108591,0,4802.0,68801.0
CJ,2023-10-30 09:20:00,2023-10-30,CJ2401,4721.020921112768,4715.704456111514,4728.109541114439,4710.387991110261,0,1652.0,68983.0
CJ,2023-10-30 09:25:00,2023-10-30,CJ2401,4715.704456111514,4710.387991110261,4722.793076113186,4708.615836109843,0,1443.0,69214.0
CJ,2023-10-30 09:30:00,2023-10-30,CJ2401,4708.615836109843,4713.932301111096,4721.020921112768,4697.982906107338,0,2202.0,69400.0
CJ,2023-10-30 09:35:00,2023-10-30,CJ2401,4712.160146110679,4721.020921112768,4722.793076113186,4710.387991110261,0,799.0,69448.0
CJ,2023-10-30 09:40:00,2023-10-30,CJ2401,4719.24876611235,4713.932301111096,4722.793076113186,4706.843681109426,0,1568.0,69553.0
CJ,2023-10-30 09:45:00,2023-10-30,CJ2401,4713.932301111096,4710.387991110261,4713.932301111096,4690.894286105667,0,2882.0,70179.0
CJ,2023-10-30 09:50:00,2023-10-30,CJ2401,4710.387991110261,4717.4766111119325,4721.020921112768,4708.615836109843,0,1211.0,70253.0
CJ,2023-10-30 09:55:00,2023-10-30,CJ2401,4717.4766111119325,4712.160146110679,4722.793076113186,4710.387991110261,0,594.0,70271.0
CJ,2023-10-30 10:00:00,2023-10-30,CJ2401,4710.387991110261,4719.24876611235,4721.020921112768,4710.387991110261,0,449.0,70343.0
CJ,2023-10-30 10:05:00,2023-10-30,CJ2401,4719.24876611235,4713.932301111096,4722.793076113186,4713.932301111096,0,618.0,70309.0
CJ,2023-10-30 10:10:00,2023-10-30,CJ2401,4713.932301111096,4708.615836109843,4715.704456111514,4705.071526109008,0,629.0,70408.0
CJ,2023-10-30 10:15:00,2023-10-30,CJ2401,4708.615836109843,4710.387991110261,4710.387991110261,4699.755061107755,0,789.0,70544.0
CJ,2023-10-30 10:35:00,2023-10-30,CJ2401,4710.387991110261,4717.4766111119325,4722.793076113186,4708.615836109843,0,1131.0,70444.0
CJ,2023-10-30 10:40:00,2023-10-30,CJ2401,4717.4766111119325,4712.160146110679,4719.24876611235,4710.387991110261,0,557.0,70358.0
CJ,2023-10-30 10:45:00,2023-10-30,CJ2401,4713.932301111096,4710.387991110261,4715.704456111514,4708.615836109843,0,461.0,70423.0
CJ,2023-10-30 10:50:00,2023-10-30,CJ2401,4710.387991110261,4712.160146110679,4713.932301111096,4708.615836109843,0,415.0,70432.0
CJ,2023-10-30 10:55:00,2023-10-30,CJ2401,4712.160146110679,4710.387991110261,4717.4766111119325,4708.615836109843,0,398.0,70582.0
CJ,2023-10-30 11:00:00,2023-10-30,CJ2401,4708.615836109843,4696.21075110692,4708.615836109843,4692.666441106085,0,1559.0,71033.0
CJ,2023-10-30 11:05:00,2023-10-30,CJ2401,4696.21075110692,4694.438596106502,4701.527216108173,4687.3499761048315,0,2269.0,71348.0
CJ,2023-10-30 11:10:00,2023-10-30,CJ2401,4694.438596106502,4680.26135610316,4696.21075110692,4680.26135610316,0,2706.0,72029.0
CJ,2023-10-30 11:15:00,2023-10-30,CJ2401,4680.26135610316,4667.856271100237,4680.26135610316,4664.311961099401,0,3362.0,72261.0
CJ,2023-10-30 11:20:00,2023-10-30,CJ2401,4669.628426100654,4676.717046102325,4683.8056661039955,4667.856271100237,0,1587.0,72359.0
CJ,2023-10-30 11:25:00,2023-10-30,CJ2401,4674.944891101907,4680.26135610316,4682.033511103578,4667.856271100237,0,1017.0,72265.0
CJ,2023-10-30 11:30:00,2023-10-30,CJ2401,4680.26135610316,4683.8056661039955,4685.5778211044135,4671.400581101072,0,1280.0,72016.0
