_id,startTime,endTime,instrument,instrument_id,ins_id_ex
65868f79f30b23a817daa368,2022-06-29,2022-08-08,LU,LU2210,lu2210
65868f79f30b23a817daa369,2022-08-09,2022-08-31,LU,LU2211,lu2211
65868f79f30b23a817daa36a,2022-09-01,2022-09-26,LU,LU2212,lu2212
65868f79f30b23a817daa36b,2022-09-27,2022-10-27,LU,LU2301,lu2301
65868f79f30b23a817daa36c,2022-10-28,2022-11-30,LU,LU2302,lu2302
65868f79f30b23a817daa36d,2022-12-01,2023-01-03,LU,LU2303,lu2303
65868f79f30b23a817daa36e,2023-01-04,2023-01-31,LU,LU2304,lu2304
65868f79f30b23a817daa36f,2023-02-01,2023-02-23,LU,LU2305,lu2305
65868f79f30b23a817daa370,2023-02-24,2023-03-27,LU,LU2306,lu2306
65868f79f30b23a817daa371,2023-03-28,2023-04-17,LU,LU2307,lu2307
65868f79f30b23a817daa372,2023-04-18,2023-05-29,LU,LU2308,lu2308
65868f79f30b23a817daa373,2023-05-30,2023-06-28,LU,LU2309,lu2309
65868f79f30b23a817daa374,2023-06-29,2023-07-27,LU,LU2310,lu2310
65868f79f30b23a817daa375,2023-07-28,2023-08-28,LU,LU2311,lu2311
65868f79f30b23a817daa376,2023-08-29,2023-09-27,LU,LU2312,lu2312
65868f79f30b23a817daa377,2023-09-28,2023-10-26,LU,LU2401,lu2401
65868f79f30b23a817daa378,2023-10-27,2023-11-28,LU,LU2402,lu2402
65868f79f30b23a817daa379,2023-11-29,2023-12-29,LU,LU2403,lu2403
65868f79f30b23a817daa37a,2010-01-04,2010-05-04,M,M1009,m1009
65868f79f30b23a817daa37b,2010-05-05,2010-07-19,M,M1101,m1101
65868f79f30b23a817daa37c,2010-07-20,2010-10-25,M,M1105,m1105
65868f79f30b23a817daa37d,2010-10-26,2011-03-14,M,M1109,m1109
65868f79f30b23a817daa37e,2011-03-15,2011-07-07,M,M1201,m1201
65868f79f30b23a817daa37f,2011-07-08,2011-12-21,M,M1205,m1205
65868f79f30b23a817daa380,2011-12-22,2012-05-16,M,M1209,m1209
65868f79f30b23a817daa381,2012-05-17,2012-11-15,M,M1301,m1301
65868f79f30b23a817daa382,2012-11-16,2013-02-18,M,M1305,m1305
65868f79f30b23a817daa383,2013-02-19,2013-06-03,M,M1309,m1309
65868f79f30b23a817daa384,2013-06-04,2013-11-01,M,M1401,m1401
65868f79f30b23a817daa385,2013-11-04,2014-03-03,M,M1405,m1405
65868f79f30b23a817daa386,2014-03-04,2014-07-02,M,M1409,m1409
65868f79f30b23a817daa387,2014-07-03,2014-09-01,M,M1501,m1501
65868f79f30b23a817daa388,2014-09-02,2015-02-27,M,M1505,m1505
65868f79f30b23a817daa389,2015-03-02,2015-07-23,M,M1509,m1509
65868f79f30b23a817daa38a,2015-07-24,2015-11-23,M,M1601,m1601
65868f79f30b23a817daa38b,2015-11-24,2016-03-03,M,M1605,m1605
65868f79f30b23a817daa38c,2016-03-04,2016-07-21,M,M1609,m1609
65868f79f30b23a817daa38d,2016-07-22,2016-11-14,M,M1701,m1701
65868f79f30b23a817daa38e,2016-11-15,2017-03-17,M,M1705,m1705
65868f79f30b23a817daa38f,2017-03-20,2017-07-26,M,M1709,m1709
65868f79f30b23a817daa390,2017-07-27,2017-11-22,M,M1801,m1801
65868f79f30b23a817daa391,2017-11-23,2018-03-15,M,M1805,m1805
65868f79f30b23a817daa392,2018-03-16,2018-07-04,M,M1809,m1809
65868f79f30b23a817daa393,2018-07-05,2018-11-26,M,M1901,m1901
65868f79f30b23a817daa394,2018-11-27,2019-03-29,M,M1905,m1905
65868f79f30b23a817daa395,2019-04-01,2019-08-05,M,M1909,m1909
65868f79f30b23a817daa396,2019-08-06,2019-11-04,M,M2001,m2001
65868f79f30b23a817daa397,2019-11-05,2020-03-03,M,M2005,m2005
65868f79f30b23a817daa398,2020-03-04,2020-07-24,M,M2009,m2009
65868f79f30b23a817daa399,2020-07-27,2020-11-05,M,M2101,m2101
65868f79f30b23a817daa39a,2020-11-06,2021-03-16,M,M2105,m2105
65868f79f30b23a817daa39b,2021-03-17,2021-08-05,M,M2109,m2109
65868f79f30b23a817daa39c,2021-08-06,2021-11-24,M,M2201,m2201
65868f79f30b23a817daa39d,2021-11-25,2022-03-28,M,M2205,m2205
65868f79f30b23a817daa39e,2022-03-29,2022-08-09,M,M2209,m2209
65868f79f30b23a817daa39f,2022-08-10,2022-12-14,M,M2301,m2301
65868f79f30b23a817daa3a0,2022-12-15,2023-04-06,M,M2305,m2305
65868f79f30b23a817daa3a1,2023-04-07,2023-08-03,M,M2309,m2309
65868f79f30b23a817daa3a2,2023-08-04,2023-12-04,M,M2401,m2401
65868f79f30b23a817daa3a3,2023-12-05,2024-03-28,M,M2405,m2405
65868f79f30b23a817daa3a4,2014-06-17,2015-04-16,MA,MA1506,MA506
65868f79f30b23a817daa3a5,2015-04-17,2015-07-27,MA,MA1509,MA509
65868f79f30b23a817daa3a6,2015-07-28,2015-11-27,MA,MA1601,MA601
65868f79f30b23a817daa3a7,2015-11-30,2016-04-08,MA,MA1605,MA605
65868f79f30b23a817daa3a8,2016-04-11,2016-08-09,MA,MA1609,MA609
65868f79f30b23a817daa3a9,2016-08-10,2016-12-01,MA,MA1701,MA701
65868f79f30b23a817daa3aa,2016-12-02,2017-04-06,MA,MA1705,MA705
65868f79f30b23a817daa3ab,2017-04-07,2017-08-04,MA,MA1709,MA709
65868f79f30b23a817daa3ac,2017-08-07,2017-12-08,MA,MA1801,MA801
65868f79f30b23a817daa3ad,2017-12-11,2018-04-11,MA,MA1805,MA805
65868f79f30b23a817daa3ae,2018-04-12,2018-08-08,MA,MA1809,MA809
65868f79f30b23a817daa3af,2018-08-09,2018-12-12,MA,MA1901,MA901
65868f79f30b23a817daa3b0,2018-12-13,2019-04-12,MA,MA1905,MA905
65868f79f30b23a817daa3b1,2019-04-15,2019-08-15,MA,MA1909,MA909
65868f79f30b23a817daa3b2,2019-08-16,2019-12-12,MA,MA2001,MA001
65868f79f30b23a817daa3b3,2019-12-13,2020-04-10,MA,MA2005,MA005
65868f79f30b23a817daa3b4,2020-04-13,2020-08-14,MA,MA2009,MA009
65868f79f30b23a817daa3b5,2020-08-17,2020-12-11,MA,MA2101,MA101
65868f79f30b23a817daa3b6,2020-12-14,2021-04-13,MA,MA2105,MA105
65868f79f30b23a817daa3b7,2021-04-14,2021-08-12,MA,MA2109,MA109
65868f79f30b23a817daa3b8,2021-08-13,2021-12-14,MA,MA2201,MA201
65868f79f30b23a817daa3b9,2021-12-15,2022-04-13,MA,MA2205,MA205
65868f79f30b23a817daa3ba,2022-04-14,2022-08-15,MA,MA2209,MA209
65868f79f30b23a817daa3bb,2022-08-16,2022-12-14,MA,MA2301,MA301
65868f79f30b23a817daa3bc,2022-12-15,2023-04-12,MA,MA2305,MA305
65868f79f30b23a817daa3bd,2023-04-13,2023-08-07,MA,MA2309,MA309
65868f79f30b23a817daa3be,2023-08-08,2023-12-06,MA,MA2401,MA401
65868f79f30b23a817daa3bf,2023-12-07,2024-04-11,MA,MA2405,MA405
65868f79f30b23a817daa3c0,2015-03-27,2015-05-28,NI,NI1507,ni1507
65868f79f30b23a817daa3c1,2015-05-29,2015-08-14,NI,NI1509,ni1509
65868f79f30b23a817daa3c2,2015-08-17,2015-12-15,NI,NI1601,ni1601
65868f79f30b23a817daa3c3,2015-12-16,2016-04-08,NI,NI1605,ni1605
65868f79f30b23a817daa3c4,2016-04-11,2016-08-01,NI,NI1609,ni1609
65868f79f30b23a817daa3c5,2016-08-02,2016-11-25,NI,NI1701,ni1701
65868f79f30b23a817daa3c6,2016-11-28,2017-03-31,NI,NI1705,ni1705
65868f79f30b23a817daa3c7,2017-04-05,2017-08-03,NI,NI1709,ni1709
65868f79f30b23a817daa3c8,2017-08-04,2017-11-13,NI,NI1801,ni1801
65868f79f30b23a817daa3c9,2017-11-14,2018-03-29,NI,NI1805,ni1805
65868f79f30b23a817daa3ca,2018-03-30,2018-06-04,NI,NI1807,ni1807
65868f79f30b23a817daa3cb,2018-06-05,2018-08-06,NI,NI1809,ni1809
65868f79f30b23a817daa3cc,2018-08-07,2018-10-11,NI,NI1811,ni1811
65868f79f30b23a817daa3cd,2018-10-12,2018-12-06,NI,NI1901,ni1901
65868f79f30b23a817daa3ce,2018-12-07,2019-04-09,NI,NI1905,ni1905
65868f79f30b23a817daa3cf,2019-04-10,2019-05-07,NI,NI1906,ni1906
65868f79f30b23a817daa3d0,2019-05-08,2019-06-10,NI,NI1907,ni1907
65868f79f30b23a817daa3d1,2019-06-11,2019-07-08,NI,NI1908,ni1908
65868f79f30b23a817daa3d2,2019-07-09,2019-07-17,NI,NI1909,ni1909
65868f79f30b23a817daa3d3,2019-07-18,2019-08-29,NI,NI1910,ni1910
65868f79f30b23a817daa3d4,2019-08-30,2019-09-30,NI,NI1911,ni1911
65868f79f30b23a817daa3d5,2019-10-08,2019-11-04,NI,NI1912,ni1912
65868f79f30b23a817daa3d6,2019-11-05,2019-11-15,NI,NI2001,ni2001
65868f79f30b23a817daa3d7,2019-11-18,2019-12-30,NI,NI2002,ni2002
65868f79f30b23a817daa3d8,2019-12-31,2020-02-03,NI,NI2003,ni2003
65868f79f30b23a817daa3d9,2020-02-04,2020-03-03,NI,NI2004,ni2004
65868f79f30b23a817daa3da,2020-03-04,2020-04-30,NI,NI2006,ni2006
65868f79f30b23a817daa3db,2020-05-06,2020-05-26,NI,NI2007,ni2007
65868f79f30b23a817daa3dc,2020-05-27,2020-07-03,NI,NI2008,ni2008
65868f79f30b23a817daa3dd,2020-07-06,2020-08-26,NI,NI2010,ni2010
65868f79f30b23a817daa3de,2020-08-27,2020-09-25,NI,NI2011,ni2011
65868f79f30b23a817daa3df,2020-09-28,2020-11-04,NI,NI2012,ni2012
65868f79f30b23a817daa3e0,2020-11-05,2020-12-22,NI,NI2102,ni2102
65868f79f30b23a817daa3e1,2020-12-23,2021-01-29,NI,NI2103,ni2103
65868f79f30b23a817daa3e2,2021-02-01,2021-03-09,NI,NI2104,ni2104
65868f79f30b23a817daa3e3,2021-03-10,2021-05-19,NI,NI2106,ni2106
65868f79f30b23a817daa3e4,2021-05-20,2021-06-25,NI,NI2107,ni2107
65868f79f30b23a817daa3e5,2021-06-28,2021-07-22,NI,NI2108,ni2108
65868f79f30b23a817daa3e6,2021-07-23,2021-08-24,NI,NI2109,ni2109
65868f79f30b23a817daa3e7,2021-08-25,2021-09-24,NI,NI2110,ni2110
65868f79f30b23a817daa3e8,2021-09-27,2021-10-22,NI,NI2111,ni2111
65868f79f30b23a817daa3e9,2021-10-25,2021-11-24,NI,NI2112,ni2112
65868f79f30b23a817daa3ea,2021-11-25,2022-01-21,NI,NI2202,ni2202
65868f79f30b23a817daa3eb,2022-01-24,2022-02-22,NI,NI2203,ni2203
65868f79f30b23a817daa3ec,2022-02-23,2022-03-28,NI,NI2204,ni2204
65868f79f30b23a817daa3ed,2022-03-29,2022-04-26,NI,NI2205,ni2205
65868f79f30b23a817daa3ee,2022-04-27,2022-05-27,NI,NI2206,ni2206
65868f79f30b23a817daa3ef,2022-05-30,2022-06-27,NI,NI2207,ni2207
65868f79f30b23a817daa3f0,2022-06-28,2022-07-27,NI,NI2208,ni2208
65868f79f30b23a817daa3f1,2022-07-28,2022-08-25,NI,NI2209,ni2209
65868f79f30b23a817daa3f2,2022-08-26,2022-09-27,NI,NI2210,ni2210
65868f79f30b23a817daa3f3,2022-09-28,2022-10-26,NI,NI2211,ni2211
65868f79f30b23a817daa3f4,2022-10-27,2022-11-25,NI,NI2212,ni2212
65868f79f30b23a817daa3f5,2022-11-28,2022-12-21,NI,NI2301,ni2301
65868f79f30b23a817daa3f6,2022-12-22,2023-01-13,NI,NI2302,ni2302
65868f79f30b23a817daa3f7,2023-01-16,2023-02-22,NI,NI2303,ni2303
65868f79f30b23a817daa3f8,2023-02-23,2023-03-24,NI,NI2304,ni2304
65868f79f30b23a817daa3f9,2023-03-27,2023-04-20,NI,NI2305,ni2305
65868f79f30b23a817daa3fa,2023-04-21,2023-05-19,NI,NI2306,ni2306
65868f79f30b23a817daa3fb,2023-05-22,2023-06-16,NI,NI2307,ni2307
65868f79f30b23a817daa3fc,2023-06-19,2023-07-25,NI,NI2308,ni2308
65868f79f30b23a817daa3fd,2023-07-26,2023-08-22,NI,NI2309,ni2309
65868f79f30b23a817daa3fe,2023-08-23,2023-09-21,NI,NI2310,ni2310
65868f79f30b23a817daa3ff,2023-09-22,2023-10-25,NI,NI2311,ni2311
65868f79f30b23a817daa400,2023-10-26,2023-11-22,NI,NI2312,ni2312
65868f79f30b23a817daa401,2023-11-23,2023-12-22,NI,NI2401,ni2401
65868f79f30b23a817daa402,2023-12-25,2024-01-23,NI,NI2402,ni2402
65868f79f30b23a817daa403,2012-07-16,2012-10-15,OI,OI1307,OI307
65868f79f30b23a817daa404,2012-10-16,2013-06-06,OI,OI1309,OI309
65868f79f30b23a817daa405,2013-06-07,2013-10-22,OI,OI1401,OI401
65868f79f30b23a817daa406,2013-10-23,2014-01-30,OI,OI1405,OI405
65868f79f30b23a817daa407,2014-02-07,2014-06-09,OI,OI1409,OI409
65868f79f30b23a817daa408,2014-06-10,2014-11-14,OI,OI1501,OI501
65868f79f30b23a817daa409,2014-11-17,2015-03-10,OI,OI1505,OI505
65868f79f30b23a817daa40a,2015-03-11,2015-06-12,OI,OI1509,OI509
65868f79f30b23a817daa40b,2015-06-15,2015-11-10,OI,OI1601,OI601
65868f79f30b23a817daa40c,2015-11-11,2016-03-08,OI,OI1605,OI605
65868f79f30b23a817daa40d,2016-03-09,2016-07-05,OI,OI1609,OI609
65868f79f30b23a817daa40e,2016-07-06,2016-11-22,OI,OI1701,OI701
65868f79f30b23a817daa40f,2016-11-23,2017-03-15,OI,OI1705,OI705
65868f79f30b23a817daa410,2017-03-16,2017-07-10,OI,OI1709,OI709
65868f79f30b23a817daa411,2017-07-11,2017-11-20,OI,OI1801,OI801
65868f79f30b23a817daa412,2017-11-21,2018-03-21,OI,OI1805,OI805
65868f79f30b23a817daa413,2018-03-22,2018-07-13,OI,OI1809,OI809
65868f79f30b23a817daa414,2018-07-16,2018-12-04,OI,OI1901,OI901
65868f79f30b23a817daa415,2018-12-05,2019-04-02,OI,OI1905,OI905
65868f79f30b23a817daa416,2019-04-03,2019-07-31,OI,OI1909,OI909
65868f79f30b23a817daa417,2019-08-01,2019-12-09,OI,OI2001,OI001
65868f79f30b23a817daa418,2019-12-10,2020-03-31,OI,OI2005,OI005
65868f79f30b23a817daa419,2020-04-01,2020-08-11,OI,OI2009,OI009
65868f79f30b23a817daa41a,2020-08-12,2020-12-07,OI,OI2101,OI101
65868f79f30b23a817daa41b,2020-12-08,2021-04-02,OI,OI2105,OI105
65868f79f30b23a817daa41c,2021-04-06,2021-08-05,OI,OI2109,OI109
65868f79f30b23a817daa41d,2021-08-06,2021-12-09,OI,OI2201,OI201
65868f79f30b23a817daa41e,2021-12-10,2022-04-08,OI,OI2205,OI205
65868f79f30b23a817daa41f,2022-04-11,2022-08-15,OI,OI2209,OI209
65868f79f30b23a817daa420,2022-08-16,2022-12-13,OI,OI2301,OI301
65868f79f30b23a817daa421,2022-12-14,2023-04-11,OI,OI2305,OI305
65868f79f30b23a817daa422,2023-04-12,2023-07-27,OI,OI2309,OI309
65868f79f30b23a817daa423,2023-07-28,2023-08-30,OI,OI2311,OI311
65868f79f30b23a817daa424,2023-08-31,2023-11-27,OI,OI2401,OI401
65868f79f30b23a817daa425,2023-11-28,2023-12-27,OI,OI2403,OI403
65868f79f30b23a817daa426,2010-01-04,2010-04-27,P,P1009,p1009
65868f79f30b23a817daa427,2010-04-28,2010-09-13,P,P1101,p1101
65868f79f30b23a817daa428,2010-09-14,2010-11-04,P,P1105,p1105
65868f79f30b23a817daa429,2010-11-05,2011-04-11,P,P1109,p1109
65868f79f30b23a817daa42a,2011-04-12,2011-07-19,P,P1201,p1201
65868f79f30b23a817daa42b,2011-07-20,2012-01-18,P,P1205,p1205
65868f79f30b23a817daa42c,2012-01-19,2012-06-06,P,P1209,p1209
65868f79f30b23a817daa42d,2012-06-07,2012-10-24,P,P1301,p1301
65868f79f30b23a817daa42e,2012-10-25,2013-02-08,P,P1305,p1305
65868f79f30b23a817daa42f,2013-02-18,2013-06-14,P,P1309,p1309
65868f79f30b23a817daa430,2013-06-17,2013-11-04,P,P1401,p1401
65868f79f30b23a817daa431,2013-11-05,2014-02-26,P,P1405,p1405
65868f79f30b23a817daa432,2014-02-27,2014-06-16,P,P1409,p1409
65868f79f30b23a817daa433,2014-06-17,2014-11-07,P,P1501,p1501
65868f79f30b23a817daa434,2014-11-10,2015-03-09,P,P1505,p1505
65868f79f30b23a817daa435,2015-03-10,2015-06-04,P,P1509,p1509
65868f79f30b23a817daa436,2015-06-05,2015-11-26,P,P1601,p1601
65868f79f30b23a817daa437,2015-11-27,2016-03-15,P,P1605,p1605
65868f79f30b23a817daa438,2016-03-16,2016-07-07,P,P1609,p1609
65868f79f30b23a817daa439,2016-07-08,2016-11-23,P,P1701,p1701
65868f79f30b23a817daa43a,2016-11-24,2017-03-10,P,P1705,p1705
65868f79f30b23a817daa43b,2017-03-13,2017-07-11,P,P1709,p1709
65868f79f30b23a817daa43c,2017-07-12,2017-11-21,P,P1801,p1801
65868f79f30b23a817daa43d,2017-11-22,2018-03-21,P,P1805,p1805
65868f79f30b23a817daa43e,2018-03-22,2018-07-20,P,P1809,p1809
65868f79f30b23a817daa43f,2018-07-23,2018-12-03,P,P1901,p1901
65868f79f30b23a817daa440,2018-12-04,2019-04-09,P,P1905,p1905
65868f79f30b23a817daa441,2019-04-10,2019-08-05,P,P1909,p1909
65868f79f30b23a817daa442,2019-08-06,2019-11-26,P,P2001,p2001
65868f79f30b23a817daa443,2019-11-27,2020-03-27,P,P2005,p2005
65868f79f30b23a817daa444,2020-03-30,2020-08-10,P,P2009,p2009
65868f79f30b23a817daa445,2020-08-11,2020-12-08,P,P2101,p2101
65868f79f30b23a817daa446,2020-12-09,2021-04-08,P,P2105,p2105
65868f79f30b23a817daa447,2021-04-09,2021-08-13,P,P2109,p2109
65868f79f30b23a817daa448,2021-08-16,2021-12-08,P,P2201,p2201
65868f79f30b23a817daa449,2021-12-09,2022-04-07,P,P2205,p2205
65868f79f30b23a817daa44a,2022-04-08,2022-08-15,P,P2209,p2209
65868f79f30b23a817daa44b,2022-08-16,2022-12-08,P,P2301,p2301
65868f79f30b23a817daa44c,2022-12-09,2023-04-12,P,P2305,p2305
65868f79f30b23a817daa44d,2023-04-13,2023-08-08,P,P2309,p2309
65868f79f30b23a817daa44e,2023-08-09,2023-12-08,P,P2401,p2401
65868f79f30b23a817daa44f,2023-12-11,2024-04-08,P,P2405,p2405
65868f79f30b23a817daa48a,2016-09-21,2016-10-19,PB,PB1611,pb1611
65868f79f30b23a817daa48b,2016-10-20,2016-11-07,PB,PB1612,pb1612
65868f79f30b23a817daa48c,2016-11-08,2016-12-08,PB,PB1701,pb1701
65868f79f30b23a817daa48d,2016-12-09,2017-01-16,PB,PB1702,pb1702
65868f79f30b23a817daa48e,2017-01-17,2017-02-21,PB,PB1703,pb1703
65868f79f30b23a817daa48f,2017-02-22,2017-03-16,PB,PB1704,pb1704
65868f79f30b23a817daa490,2017-03-17,2017-04-17,PB,PB1705,pb1705
65868f79f30b23a817daa491,2017-04-18,2017-05-23,PB,PB1706,pb1706
65868f79f30b23a817daa492,2017-05-24,2017-06-22,PB,PB1707,pb1707
65868f79f30b23a817daa493,2017-06-23,2017-07-21,PB,PB1708,pb1708
65868f79f30b23a817daa494,2017-07-24,2017-08-15,PB,PB1709,pb1709
65868f79f30b23a817daa495,2017-08-16,2017-09-15,PB,PB1710,pb1710
65868f79f30b23a817daa496,2017-09-18,2017-10-20,PB,PB1711,pb1711
65868f79f30b23a817daa497,2017-10-23,2017-11-16,PB,PB1712,pb1712
65868f79f30b23a817daa498,2017-11-17,2017-12-19,PB,PB1801,pb1801
65868f79f30b23a817daa499,2017-12-20,2018-01-16,PB,PB1802,pb1802
65868f79f30b23a817daa49a,2018-01-17,2018-02-13,PB,PB1803,pb1803
65868f79f30b23a817daa49b,2018-02-14,2018-03-13,PB,PB1804,pb1804
65868f79f30b23a817daa49c,2018-03-14,2018-04-16,PB,PB1805,pb1805
65868f79f30b23a817daa49d,2018-04-17,2018-05-22,PB,PB1806,pb1806
65868f79f30b23a817daa49e,2018-05-23,2018-06-25,PB,PB1807,pb1807
65868f79f30b23a817daa49f,2018-06-26,2018-07-20,PB,PB1808,pb1808
65868f79f30b23a817daa4a0,2018-07-23,2018-08-20,PB,PB1809,pb1809
65868f79f30b23a817daa4a1,2018-08-21,2018-09-18,PB,PB1810,pb1810
65868f79f30b23a817daa4a2,2018-09-19,2018-10-22,PB,PB1811,pb1811
65868f79f30b23a817daa4a3,2018-10-23,2018-11-14,PB,PB1812,pb1812
65868f79f30b23a817daa4a4,2018-11-15,2018-12-19,PB,PB1901,pb1901
65868f79f30b23a817daa4a5,2018-12-20,2019-01-22,PB,PB1902,pb1902
65868f79f30b23a817daa4a6,2019-01-23,2019-02-21,PB,PB1903,pb1903
65868f79f30b23a817daa4a7,2019-02-22,2019-03-18,PB,PB1904,pb1904
65868f79f30b23a817daa4a8,2019-03-19,2019-04-16,PB,PB1905,pb1905
65868f79f30b23a817daa4a9,2019-04-17,2019-05-22,PB,PB1906,pb1906
65868f79f30b23a817daa4aa,2019-05-23,2019-06-20,PB,PB1907,pb1907
65868f79f30b23a817daa4ab,2019-06-21,2019-07-16,PB,PB1908,pb1908
65868f79f30b23a817daa4ac,2019-07-17,2019-08-20,PB,PB1909,pb1909
65868f79f30b23a817daa4ad,2019-08-21,2019-09-18,PB,PB1910,pb1910
65868f79f30b23a817daa4ae,2019-09-19,2019-10-23,PB,PB1911,pb1911
65868f79f30b23a817daa4af,2019-10-24,2019-11-14,PB,PB1912,pb1912
65868f79f30b23a817daa4b0,2019-11-15,2019-12-17,PB,PB2001,pb2001
65868f79f30b23a817daa4b1,2019-12-18,2020-01-13,PB,PB2002,pb2002
65868f79f30b23a817daa4b2,2020-01-14,2020-02-13,PB,PB2003,pb2003
65868f79f30b23a817daa4b3,2020-02-14,2020-03-09,PB,PB2004,pb2004
65868f79f30b23a817daa4b4,2020-03-10,2020-04-15,PB,PB2005,pb2005
65868f79f30b23a817daa4b5,2020-04-16,2020-05-19,PB,PB2006,pb2006
65868f79f30b23a817daa4b6,2020-05-20,2020-06-22,PB,PB2007,pb2007
65868f79f30b23a817daa4b7,2020-06-23,2020-07-21,PB,PB2008,pb2008
65868f79f30b23a817daa4b8,2020-07-22,2020-08-19,PB,PB2009,pb2009
65868f79f30b23a817daa4b9,2020-08-20,2020-09-21,PB,PB2010,pb2010
65868f79f30b23a817daa4ba,2020-09-22,2020-10-22,PB,PB2011,pb2011
65868f79f30b23a817daa4bb,2020-10-23,2020-11-18,PB,PB2012,pb2012
65868f79f30b23a817daa4bc,2020-11-19,2020-12-22,PB,PB2101,pb2101
65868f79f30b23a817daa4bd,2020-12-23,2021-01-13,PB,PB2102,pb2102
65868f79f30b23a817daa4be,2021-01-14,2021-02-23,PB,PB2103,pb2103
65868f79f30b23a817daa4bf,2021-02-24,2021-03-22,PB,PB2104,pb2104
65868f79f30b23a817daa4c0,2021-03-23,2021-04-21,PB,PB2105,pb2105
65868f79f30b23a817daa4c1,2021-04-22,2021-05-24,PB,PB2106,pb2106
65868f79f30b23a817daa4c2,2021-05-25,2021-06-22,PB,PB2107,pb2107
65868f79f30b23a817daa4c3,2021-06-23,2021-07-21,PB,PB2108,pb2108
65868f79f30b23a817daa4c4,2021-07-22,2021-08-25,PB,PB2109,pb2109
65868f79f30b23a817daa4c5,2021-08-26,2021-09-27,PB,PB2110,pb2110
65868f79f30b23a817daa4c6,2021-09-28,2021-10-22,PB,PB2111,pb2111
65868f79f30b23a817daa4c7,2021-10-25,2021-11-25,PB,PB2112,pb2112
65868f79f30b23a817daa4c8,2021-11-26,2021-12-20,PB,PB2201,pb2201
65868f79f30b23a817daa4c9,2021-12-21,2022-01-14,PB,PB2202,pb2202
65868f79f30b23a817daa4ca,2022-01-17,2022-02-17,PB,PB2203,pb2203
65868f79f30b23a817daa4cb,2022-02-18,2022-03-11,PB,PB2204,pb2204
65868f79f30b23a817daa4cc,2022-03-14,2022-04-20,PB,PB2205,pb2205
65868f79f30b23a817daa4cd,2022-04-21,2022-05-19,PB,PB2206,pb2206
65868f79f30b23a817daa4ce,2022-05-20,2022-06-21,PB,PB2207,pb2207
65868f79f30b23a817daa4cf,2022-06-22,2022-07-20,PB,PB2208,pb2208
65868f79f30b23a817daa4d0,2022-07-21,2022-08-26,PB,PB2209,pb2209
65868f79f30b23a817daa4d1,2022-08-29,2022-09-26,PB,PB2210,pb2210
65868f79f30b23a817daa4d2,2022-09-27,2022-10-25,PB,PB2211,pb2211
65868f79f30b23a817daa4d3,2022-10-26,2022-11-17,PB,PB2212,pb2212
65868f79f30b23a817daa4d4,2022-11-18,2022-12-21,PB,PB2301,pb2301
65868f79f30b23a817daa4d5,2022-12-22,2023-01-06,PB,PB2302,pb2302
65868f79f30b23a817daa4d6,2023-01-09,2023-02-21,PB,PB2303,pb2303
65868f79f30b23a817daa4d7,2023-02-22,2023-03-21,PB,PB2304,pb2304
65868f79f30b23a817daa4d8,2023-03-22,2023-04-18,PB,PB2305,pb2305
65868f79f30b23a817daa4d9,2023-04-19,2023-05-23,PB,PB2306,pb2306
65868f79f30b23a817daa4da,2023-05-24,2023-06-16,PB,PB2307,pb2307
65868f79f30b23a817daa4db,2023-06-19,2023-07-24,PB,PB2308,pb2308
65868f79f30b23a817daa4dc,2023-07-25,2023-08-22,PB,PB2309,pb2309
65868f79f30b23a817daa4dd,2023-08-23,2023-09-21,PB,PB2310,pb2310
65868f79f30b23a817daa4de,2023-09-22,2023-10-26,PB,PB2311,pb2311
65868f79f30b23a817daa4df,2023-10-27,2023-11-20,PB,PB2312,pb2312
65868f79f30b23a817daa4e0,2023-11-21,2023-12-14,PB,PB2401,pb2401
65868f79f30b23a817daa4e1,2023-12-15,2024-01-10,PB,PB2402,pb2402
65868f79f30b23a817daa4e2,2020-10-12,2021-04-15,PF,PF2105,PF105
65868f79f30b23a817daa4e3,2021-04-16,2021-04-27,PF,PF2107,PF107
65868f79f30b23a817daa4e4,2021-04-28,2021-08-19,PF,PF2109,PF109
65868f79f30b23a817daa4e5,2021-08-20,2021-12-10,PF,PF2201,PF201
65868f79f30b23a817daa4e6,2021-12-13,2022-04-11,PF,PF2205,PF205
65868f79f30b23a817daa4e7,2022-04-12,2022-04-27,PF,PF2206,PF206
65868f79f30b23a817daa4e8,2022-04-28,2022-05-27,PF,PF2207,PF207
65868f79f30b23a817daa4e9,2022-05-30,2022-06-06,PF,PF2208,PF208
65868f79f30b23a817daa4ea,2022-06-07,2022-07-05,PF,PF2209,PF209
65868f79f30b23a817daa4eb,2022-07-06,2022-08-31,PF,PF2210,PF210
65868f79f30b23a817daa4ec,2022-09-01,2022-09-30,PF,PF2211,PF211
65868f79f30b23a817daa4ed,2022-10-10,2022-11-02,PF,PF2212,PF212
65868f79f30b23a817daa4ee,2022-11-03,2022-12-30,PF,PF2302,PF302
65868f79f30b23a817daa4ef,2023-01-03,2023-01-31,PF,PF2303,PF303
65868f79f30b23a817daa4f0,2023-02-01,2023-03-02,PF,PF2304,PF304
65868f79f30b23a817daa4f1,2023-03-03,2023-04-26,PF,PF2306,PF306
65868f79f30b23a817daa4f2,2023-04-27,2023-05-26,PF,PF2307,PF307
65868f79f30b23a817daa4f3,2023-05-29,2023-06-30,PF,PF2308,PF308
